DATABASE_NAME, SCHEMA_NAME , TABLE_NAME                      , TABLE_TYPE, COMMENT                                                                                                                                                                        , ROW_COUNT, COLUMNS
SOURCE_DATA  , MASTER_DATA , BATTERY_TYPE                    , BASE TABLE, "Defines different battery types, capacities, and specifications."                                                                                                             ,         3, "BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, NAME, NAME, NAME, NAME, NAME, NAME, NAME, CAPACITY, CAPACITY, CAPACITY, CAPACITY, CAPACITY, CAPACITY, CAPACITY, BGCOLOR, BGCOLOR, BGCOLOR, BGCOLOR, BGCOLOR, BGCOLOR, BGCOLOR, TEXTCOLOR, TEXTCOLOR, TEXTCOLOR, TEXTCOLOR, TEXTCOLOR, TEXTCOLOR, TEXTCOLOR, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT"
SOURCE_DATA  , MASTER_DATA , CITY                            , BASE TABLE, "Contains city-level master data including name, code, and administrative information."                                                                                        ,      1962, "CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, AREA_ID, AREA_ID, AREA_ID, AREA_ID, AREA_ID, AREA_ID, AREA_ID, POSTAL_CODE, POSTAL_CODE, POSTAL_CODE, POSTAL_CODE, POSTAL_CODE, POSTAL_CODE, POSTAL_CODE, LATITUDE, LATITUDE, LATITUDE, LATITUDE, LATITUDE, LATITUDE, LATITUDE, LONGITUDE, LONGITUDE, LONGITUDE, LONGITUDE, LONGITUDE, LONGITUDE, LONGITUDE, NAME, NAME, NAME, NAME, NAME, NAME, NAME, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT"
SOURCE_DATA  , MASTER_DATA , COUNTRY                         , BASE TABLE, "Stores country-level master data including code, name, and region."                                                                                                           ,         1, "COUNTRY_ID, COUNTRY_ID, COUNTRY_ID, COUNTRY_ID, COUNTRY_ID, COUNTRY_ID, COUNTRY_ID, NAME, NAME, NAME, NAME, NAME, NAME, NAME, SHORT_FORM, SHORT_FORM, SHORT_FORM, SHORT_FORM, SHORT_FORM, SHORT_FORM, SHORT_FORM, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT"
SOURCE_DATA  , MASTER_DATA , CUSTOMER                        , BASE TABLE, "Stores core customer master data including identity, contact, and demographic info."                                                                                          ,       244, "CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, MOBILE, MOBILE, MOBILE, MOBILE, MOBILE, MOBILE, MOBILE, NIC, NIC, NIC, NIC, NIC, NIC, NIC, SURNAME, SURNAME, SURNAME, SURNAME, SURNAME, SURNAME, SURNAME, OTHER_NAMES, OTHER_NAMES, OTHER_NAMES, OTHER_NAMES, OTHER_NAMES, OTHER_NAMES, OTHER_NAMES, EMAIL, EMAIL, EMAIL, EMAIL, EMAIL, EMAIL, EMAIL, ADDRESS, ADDRESS, ADDRESS, ADDRESS, ADDRESS, ADDRESS, ADDRESS, ALT_PHONE, ALT_PHONE, ALT_PHONE, ALT_PHONE, ALT_PHONE, ALT_PHONE, ALT_PHONE, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DIVISIONAL_SECRETARIAT, DIVISIONAL_SECRETARIAT, DIVISIONAL_SECRETARIAT, DIVISIONAL_SECRETARIAT, DIVISIONAL_SECRETARIAT, DIVISIONAL_SECRETARIAT, DIVISIONAL_SECRETARIAT, CUSTOMER_TYPE, CUSTOMER_TYPE, CUSTOMER_TYPE, CUSTOMER_TYPE, CUSTOMER_TYPE, CUSTOMER_TYPE, CUSTOMER_TYPE"
SOURCE_DATA  , MASTER_DATA , CUSTOMER_GROUPS                 , BASE TABLE, "Defines customer groupings for segmentation, loyalty programs, or reporting."                                                                                                 ,         3, "CUSTOMER_GROUPS_ID, CUSTOMER_GROUPS_ID, CUSTOMER_GROUPS_ID, CUSTOMER_GROUPS_ID, CUSTOMER_GROUPS_ID, CUSTOMER_GROUPS_ID, CUSTOMER_GROUPS_ID, GROUP_NAME, GROUP_NAME, GROUP_NAME, GROUP_NAME, GROUP_NAME, GROUP_NAME, GROUP_NAME, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT"
SOURCE_DATA  , MASTER_DATA , CUSTOMER_WALLET                 , BASE TABLE, "Contains wallet or account balance information for customers, including available funds and transaction history."                                                             ,       245, "WALLET_ID, WALLET_ID, WALLET_ID, WALLET_ID, WALLET_ID, WALLET_ID, WALLET_ID, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_ACTIVE_STATUS, WALLET_ACTIVE_STATUS, WALLET_ACTIVE_STATUS, WALLET_ACTIVE_STATUS, WALLET_ACTIVE_STATUS, WALLET_ACTIVE_STATUS, WALLET_ACTIVE_STATUS, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT"
SOURCE_DATA  , MASTER_DATA , CUSTOMER_WALLET_SOURCE_OF_INCOME, BASE TABLE, Tracks the origin of funds credited to customer wallets for compliance and reporting.                                                                                          ,       566, "SOURCE_OF_INCOME_ID, SOURCE_OF_INCOME_ID, SOURCE_OF_INCOME_ID, SOURCE_OF_INCOME_ID, SOURCE_OF_INCOME_ID, SOURCE_OF_INCOME_ID, SOURCE_OF_INCOME_ID, TRANSACTION_ID, TRANSACTION_ID, TRANSACTION_ID, TRANSACTION_ID, TRANSACTION_ID, TRANSACTION_ID, TRANSACTION_ID, AMOUNT, AMOUNT, AMOUNT, AMOUNT, AMOUNT, AMOUNT, AMOUNT, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, WALLET_CODE, BRANCH, BRANCH, BRANCH, BRANCH, BRANCH, BRANCH, BRANCH, BANK_USER, BANK_USER, BANK_USER, BANK_USER, BANK_USER, BANK_USER, BANK_USER, TRANSACTION_TYPE, TRANSACTION_TYPE, TRANSACTION_TYPE, TRANSACTION_TYPE, TRANSACTION_TYPE, TRANSACTION_TYPE, TRANSACTION_TYPE, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, INCOME_SOURCE_STATUS, INCOME_SOURCE_STATUS, INCOME_SOURCE_STATUS, INCOME_SOURCE_STATUS, INCOME_SOURCE_STATUS, INCOME_SOURCE_STATUS, INCOME_SOURCE_STATUS, REVERSAL_KEY, REVERSAL_KEY, REVERSAL_KEY, REVERSAL_KEY, REVERSAL_KEY, REVERSAL_KEY, REVERSAL_KEY, COMMENT, COMMENT, COMMENT, COMMENT, COMMENT, COMMENT, COMMENT, REASON, REASON, REASON, REASON, REASON, REASON, REASON, TRANSACTION_POSTING_DATE, TRANSACTION_POSTING_DATE, TRANSACTION_POSTING_DATE, TRANSACTION_POSTING_DATE, TRANSACTION_POSTING_DATE, TRANSACTION_POSTING_DATE, TRANSACTION_POSTING_DATE, TRANSACTION_DATE_AND_TIME, TRANSACTION_DATE_AND_TIME, TRANSACTION_DATE_AND_TIME, TRANSACTION_DATE_AND_TIME, TRANSACTION_DATE_AND_TIME, TRANSACTION_DATE_AND_TIME, TRANSACTION_DATE_AND_TIME, REVERSALWALLETCODE, REVERSALWALLETCODE, REVERSALWALLETCODE, REVERSALWALLETCODE, REVERSALWALLETCODE, REVERSALWALLETCODE, REVERSALWALLETCODE, REVERSALFLAG, REVERSALFLAG, REVERSALFLAG, REVERSALFLAG, REVERSALFLAG, REVERSALFLAG, REVERSALFLAG"
SOURCE_DATA  , MASTER_DATA , DEALER                          , BASE TABLE, "Stores dealer information, including contact details, authorization status, and operational regions."                                                                         ,        19, "DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_SHOP_NAME, DEALER_SHOP_NAME, DEALER_SHOP_NAME, DEALER_SHOP_NAME, DEALER_SHOP_NAME, DEALER_SHOP_NAME, DEALER_SHOP_NAME, DEALER_CODE, DEALER_CODE, DEALER_CODE, DEALER_CODE, DEALER_CODE, DEALER_CODE, DEALER_CODE, DEALER_BR_NUMBER, DEALER_BR_NUMBER, DEALER_BR_NUMBER, DEALER_BR_NUMBER, DEALER_BR_NUMBER, DEALER_BR_NUMBER, DEALER_BR_NUMBER, DEALER_ADDRESS, DEALER_ADDRESS, DEALER_ADDRESS, DEALER_ADDRESS, DEALER_ADDRESS, DEALER_ADDRESS, DEALER_ADDRESS, DEALER_MOBILE_NUMBER, DEALER_MOBILE_NUMBER, DEALER_MOBILE_NUMBER, DEALER_MOBILE_NUMBER, DEALER_MOBILE_NUMBER, DEALER_MOBILE_NUMBER, DEALER_MOBILE_NUMBER, DEALER_EMAIL, DEALER_EMAIL, DEALER_EMAIL, DEALER_EMAIL, DEALER_EMAIL, DEALER_EMAIL, DEALER_EMAIL, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, STATION_ID, STATION_ID, STATION_ID, STATION_ID, STATION_ID, STATION_ID, STATION_ID, NIC, NIC, NIC, NIC, NIC, NIC, NIC, DEALER_NAME, DEALER_NAME, DEALER_NAME, DEALER_NAME, DEALER_NAME, DEALER_NAME, DEALER_NAME, PERSONAL_ADDRESS, PERSONAL_ADDRESS, PERSONAL_ADDRESS, PERSONAL_ADDRESS, PERSONAL_ADDRESS, PERSONAL_ADDRESS, PERSONAL_ADDRESS, LOC_STATE, LOC_STATE, LOC_STATE, LOC_STATE, LOC_STATE, LOC_STATE, LOC_STATE, LOC_AREA, LOC_AREA, LOC_AREA, LOC_AREA, LOC_AREA, LOC_AREA, LOC_AREA, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID, CITY_ID"
SOURCE_DATA  , MASTER_DATA , DEALER_AUTH_ASSIGNMENT          , BASE TABLE, Contains dealer-specific authorization assignments and roles.                                                                                                                  ,        23, "ITEM_NAME, ITEM_NAME, ITEM_NAME, ITEM_NAME, ITEM_NAME, ITEM_NAME, ITEM_NAME, USER_ID, USER_ID, USER_ID, USER_ID, USER_ID, USER_ID, USER_ID, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT"
SOURCE_DATA  , MASTER_DATA , DEALER_AUTH_ITEM                , BASE TABLE, Stores dealer authorization items and permissions.                                                                                                                             ,         1, "NAME, NAME, NAME, NAME, NAME, NAME, NAME, TYPE, TYPE, TYPE, TYPE, TYPE, TYPE, TYPE, DESCRIPTION, DESCRIPTION, DESCRIPTION, DESCRIPTION, DESCRIPTION, DESCRIPTION, DESCRIPTION, RULE_NAME, RULE_NAME, RULE_NAME, RULE_NAME, RULE_NAME, RULE_NAME, RULE_NAME, DATA, DATA, DATA, DATA, DATA, DATA, DATA, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT"
SOURCE_DATA  , MASTER_DATA , DEALER_ORDER                    , BASE TABLE, "Contains dealer order transactions including products ordered, quantities, and dates."                                                                                        ,       197, "ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, ORDER_QTY, ORDER_QTY, ORDER_QTY, ORDER_QTY, ORDER_QTY, ORDER_QTY, ORDER_QTY, ORDER_STATUS, ORDER_STATUS, ORDER_STATUS, ORDER_STATUS, ORDER_STATUS, ORDER_STATUS, ORDER_STATUS, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, COLOR_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, BATTERY_TYPE_ID, ORDER_TYPE, ORDER_TYPE, ORDER_TYPE, ORDER_TYPE, ORDER_TYPE, ORDER_TYPE, ORDER_TYPE, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID"
SOURCE_DATA  , MASTER_DATA , DEALER_ORDER_SEQUENCE           , BASE TABLE, Tracks the sequence or numbering of dealer orders for reference and auditing.                                                                                                  ,        20, "DEALER_ORDER_SEQUENCE_ID, DEALER_ORDER_SEQUENCE_ID, DEALER_ORDER_SEQUENCE_ID, DEALER_ORDER_SEQUENCE_ID, DEALER_ORDER_SEQUENCE_ID, DEALER_ORDER_SEQUENCE_ID, DEALER_ORDER_SEQUENCE_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, SEQUENCE, SEQUENCE, SEQUENCE, SEQUENCE, SEQUENCE, SEQUENCE, SEQUENCE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT"
SOURCE_DATA  , MASTER_DATA , DEALER_ORDER_VEHICLE            , BASE TABLE, Links dealer orders to specific vehicles delivered or sold.                                                                                                                    ,       259, "DEALER_ORDER_VEHICLE_ID, DEALER_ORDER_VEHICLE_ID, DEALER_ORDER_VEHICLE_ID, DEALER_ORDER_VEHICLE_ID, DEALER_ORDER_VEHICLE_ID, DEALER_ORDER_VEHICLE_ID, DEALER_ORDER_VEHICLE_ID, STATUS, STATUS, STATUS, STATUS, STATUS, STATUS, STATUS, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, VEHICLE_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID, ORDER_ID"
SOURCE_DATA  , MASTER_DATA , DEALER_USER                     , BASE TABLE, "Stores dealer user information, including access credentials and roles."                                                                                                      ,        23, "DEALER_USER_ID, DEALER_USER_ID, DEALER_USER_ID, DEALER_USER_ID, DEALER_USER_ID, DEALER_USER_ID, DEALER_USER_ID, DEALER_USERNAME, DEALER_USERNAME, DEALER_USERNAME, DEALER_USERNAME, DEALER_USERNAME, DEALER_USERNAME, DEALER_USERNAME, DEALER_PASSWORD_HASH, DEALER_PASSWORD_HASH, DEALER_PASSWORD_HASH, DEALER_PASSWORD_HASH, DEALER_PASSWORD_HASH, DEALER_PASSWORD_HASH, DEALER_PASSWORD_HASH, DEALER_USER_NAME, DEALER_USER_NAME, DEALER_USER_NAME, DEALER_USER_NAME, DEALER_USER_NAME, DEALER_USER_NAME, DEALER_USER_NAME, DEALER_ACCESS_TOKEN, DEALER_ACCESS_TOKEN, DEALER_ACCESS_TOKEN, DEALER_ACCESS_TOKEN, DEALER_ACCESS_TOKEN, DEALER_ACCESS_TOKEN, DEALER_ACCESS_TOKEN, DEALER_USER_MOBILE, DEALER_USER_MOBILE, DEALER_USER_MOBILE, DEALER_USER_MOBILE, DEALER_USER_MOBILE, DEALER_USER_MOBILE, DEALER_USER_MOBILE, DEALER_USER_EMAIL, DEALER_USER_EMAIL, DEALER_USER_EMAIL, DEALER_USER_EMAIL, DEALER_USER_EMAIL, DEALER_USER_EMAIL, DEALER_USER_EMAIL, DEALER_USER_TYPE, DEALER_USER_TYPE, DEALER_USER_TYPE, DEALER_USER_TYPE, DEALER_USER_TYPE, DEALER_USER_TYPE, DEALER_USER_TYPE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, ACTIVE, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, DELETED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID, DEALER_ID"
SOURCE_DATA  , MASTER_DATA , HOME_CHARGER                    , BASE TABLE, "Contains home charging unit details, including type, installation location, and status."                                                                                      ,       190, "HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, SERIAL_NUMBER, SERIAL_NUMBER, SERIAL_NUMBER, SERIAL_NUMBER, SERIAL_NUMBER, SERIAL_NUMBER, SERIAL_NUMBER, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, VENDOR_ID, HOME_CHARGER_VERSION, HOME_CHARGER_VERSION, HOME_CHARGER_VERSION, HOME_CHARGER_VERSION, HOME_CHARGER_VERSION, HOME_CHARGER_VERSION, HOME_CHARGER_VERSION, HOME_CHARGER_STATUS, HOME_CHARGER_STATUS, HOME_CHARGER_STATUS, HOME_CHARGER_STATUS, HOME_CHARGER_STATUS, HOME_CHARGER_STATUS, HOME_CHARGER_STATUS, HOME_CHARGING_ENABLE_DISABLE, HOME_CHARGING_ENABLE_DISABLE, HOME_CHARGING_ENABLE_DISABLE, HOME_CHARGING_ENABLE_DISABLE, HOME_CHARGING_ENABLE_DISABLE, HOME_CHARGING_ENABLE_DISABLE, HOME_CHARGING_ENABLE_DISABLE, HOME_CHARGING_LOCK_UNLOCK, HOME_CHARGING_LOCK_UNLOCK, HOME_CHARGING_LOCK_UNLOCK, HOME_CHARGING_LOCK_UNLOCK, HOME_CHARGING_LOCK_UNLOCK, HOME_CHARGING_LOCK_UNLOCK, HOME_CHARGING_LOCK_UNLOCK, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED"
SOURCE_DATA  , MASTER_DATA , HOME_CHARGER_MODEL              , BASE TABLE, "Defines home charger models with specifications, capacity, and manufacturer info."                                                                                            ,         1, "HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_POWER_OUTPUT, HOME_CHARGER_MODEL_POWER_OUTPUT, HOME_CHARGER_MODEL_POWER_OUTPUT, HOME_CHARGER_MODEL_POWER_OUTPUT, HOME_CHARGER_MODEL_POWER_OUTPUT, HOME_CHARGER_MODEL_POWER_OUTPUT, HOME_CHARGER_MODEL_POWER_OUTPUT, HOME_CHARGER_MODEL_NAME, HOME_CHARGER_MODEL_NAME, HOME_CHARGER_MODEL_NAME, HOME_CHARGER_MODEL_NAME, HOME_CHARGER_MODEL_NAME, HOME_CHARGER_MODEL_NAME, HOME_CHARGER_MODEL_NAME, HOME_CHARGER_MODEL_NUMBER, HOME_CHARGER_MODEL_NUMBER, HOME_CHARGER_MODEL_NUMBER, HOME_CHARGER_MODEL_NUMBER, HOME_CHARGER_MODEL_NUMBER, HOME_CHARGER_MODEL_NUMBER, HOME_CHARGER_MODEL_NUMBER, HOME_CHARGER_MODEL_BRAND, HOME_CHARGER_MODEL_BRAND, HOME_CHARGER_MODEL_BRAND, HOME_CHARGER_MODEL_BRAND, HOME_CHARGER_MODEL_BRAND, HOME_CHARGER_MODEL_BRAND, HOME_CHARGER_MODEL_BRAND, HOME_CHARGER_TYPE, HOME_CHARGER_TYPE, HOME_CHARGER_TYPE, HOME_CHARGER_TYPE, HOME_CHARGER_TYPE, HOME_CHARGER_TYPE, HOME_CHARGER_TYPE, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, VEHICLE_MODEL_ID, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, UPDATED_AT, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED, DELETED"
SOURCE_DATA  , MASTER_DATA , HOME_CHARGER_OWNER              , BASE TABLE, Tracks current owners of home charging units.                                                                                                                                  ,       189, "HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, HOME_CHARGER_MODEL_ID, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT"
SOURCE_DATA  , MASTER_DATA , HOME_CHARGER_PAST_OWNER         , BASE TABLE, Tracks previous owners of home charging units for history and transfers.                                                                                                       ,       190, "HOME_CHARGER_PAST_OWNER_ID, HOME_CHARGER_PAST_OWNER_ID, HOME_CHARGER_PAST_OWNER_ID, HOME_CHARGER_PAST_OWNER_ID, HOME_CHARGER_PAST_OWNER_ID, HOME_CHARGER_PAST_OWNER_ID, HOME_CHARGER_PAST_OWNER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, HOME_CHARGER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, CUSTOMER_ID, HOME_CHARGER_OWNER_OWNERSHIP_DATE, HOME_CHARGER_OWNER_OWNERSHIP_DATE, HOME_CHARGER_OWNER_OWNERSHIP_DATE, HOME_CHARGER_OWNER_OWNERSHIP_DATE, HOME_CHARGER_OWNER_OWNERSHIP_DATE, HOME_CHARGER_OWNER_OWNERSHIP_DATE, HOME_CHARGER_OWNER_OWNERSHIP_DATE, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT, CREATED_AT"
